1; 0.1581
2; 0.1165
3; 0.0979
4; 0.0866
5; 0.0780
6; 0.0722
7; 0.0669
8; 0.0642
9; 0.0607
10; 0.0584
11; 0.0861
12; 0.0822
13; 0.0801
14; 0.0753
15; 0.0743
16; 0.0717
17; 0.0685
18; 0.0680
19; 0.0645
20; 0.0638
21; 0.0604
22; 0.0586
23; 0.0625
24; 0.0602
25; 0.0604
26; 0.0592
27; 0.0551
28; 0.0540
29; 0.0542
30; 0.0532
31; 0.0538
32; 0.0530
33; 0.0504
34; 0.0499
35; 0.0525
36; 0.0516
37; 0.0517
38; 0.0518
39; 0.0494
40; 0.0491
41; 0.0501
42; 0.0495
43; 0.0487
44; 0.0479
45; 0.0474
46; 0.0470
47; 0.0446
48; 0.0432
49; 0.0459
50; 0.0450
51; 0.0436
52; 0.0433
53; 0.0455
54; 0.0456
55; 0.0438
56; 0.0442
57; 0.0434
58; 0.0432
59; 0.0423
60; 0.0430
61; 0.0428
62; 0.0421
63; 0.0420
64; 0.0421
65; 0.0408
66; 0.0406
67; 0.0420
68; 0.0427
69; 0.0407
70; 0.0392
71; 0.0413
72; 0.0405
73; 0.0404
74; 0.0406
75; 0.0385
76; 0.0376
77; 0.0390
78; 0.0393
79; 0.0408
80; 0.0408
81; 0.0382
82; 0.0375
83; 0.0405
84; 0.0388
85; 0.0370
86; 0.0372
87; 0.0411
88; 0.0397
89; 0.0376
90; 0.0376
91; 0.0366
92; 0.0378
93; 0.0386
94; 0.0378
95; 0.0378
96; 0.0369
97; 0.0366
98; 0.0358
99; 0.0376
100; 0.0372
