1; 0.8339
2; 0.8828
3; 0.8932
4; 0.8996
5; 0.9043
6; 0.9091
7; 0.9134
8; 0.9165
9; 0.9188
10; 0.9210
11; 0.9229
12; 0.9242
13; 0.9257
14; 0.9273
15; 0.9289
16; 0.9295
17; 0.9306
18; 0.9315
19; 0.9326
20; 0.9334
21; 0.9339
22; 0.9350
23; 0.9353
24; 0.9363
25; 0.9372
26; 0.9373
27; 0.9385
28; 0.9390
29; 0.9396
30; 0.9404
31; 0.9404
32; 0.9412
33; 0.9413
34; 0.9421
35; 0.9425
36; 0.9431
37; 0.9436
38; 0.9431
39; 0.9441
40; 0.9437
41; 0.9446
42; 0.9447
43; 0.9451
44; 0.9455
45; 0.9459
46; 0.9461
47; 0.9469
48; 0.9461
49; 0.9471
50; 0.9472
51; 0.9473
52; 0.9480
53; 0.9477
54; 0.9483
55; 0.9484
56; 0.9483
57; 0.9487
58; 0.9493
59; 0.9498
60; 0.9495
61; 0.9499
62; 0.9501
63; 0.9499
64; 0.9503
65; 0.9502
66; 0.9503
67; 0.9513
68; 0.9514
69; 0.9508
70; 0.9514
71; 0.9519
72; 0.9516
73; 0.9518
74; 0.9516
75; 0.9520
76; 0.9525
77; 0.9524
78; 0.9527
79; 0.9525
80; 0.9529
81; 0.9527
82; 0.9531
83; 0.9533
84; 0.9527
85; 0.9534
86; 0.9532
87; 0.9534
88; 0.9540
89; 0.9537
90; 0.9538
91; 0.9539
92; 0.9547
93; 0.9544
94; 0.9549
95; 0.9545
96; 0.9543
97; 0.9551
98; 0.9547
99; 0.9546
100; 0.9550
101; 0.9552
102; 0.9556
103; 0.9551
104; 0.9552
105; 0.9553
106; 0.9554
107; 0.9555
108; 0.9553
109; 0.9557
110; 0.9562
111; 0.9561
112; 0.9568
113; 0.9568
114; 0.9565
115; 0.9570
116; 0.9571
117; 0.9568
118; 0.9570
119; 0.9572
120; 0.9577
121; 0.9574
122; 0.9579
123; 0.9576
124; 0.9578
125; 0.9573
126; 0.9583
127; 0.9580
128; 0.9579
129; 0.9583
130; 0.9584
131; 0.9584
132; 0.9587
133; 0.9582
134; 0.9590
135; 0.9590
136; 0.9589
137; 0.9587
138; 0.9590
139; 0.9590
140; 0.9594
141; 0.9587
142; 0.9594
143; 0.9592
144; 0.9598
145; 0.9593
146; 0.9591
147; 0.9598
148; 0.9594
149; 0.9600
150; 0.9594
151; 0.9594
152; 0.9598
153; 0.9600
154; 0.9595
155; 0.9600
156; 0.9600
157; 0.9597
158; 0.9598
159; 0.9600
160; 0.9604
161; 0.9602
162; 0.9601
163; 0.9603
164; 0.9601
165; 0.9600
166; 0.9603
167; 0.9605
168; 0.9606
169; 0.9605
170; 0.9604
171; 0.9604
172; 0.9605
173; 0.9607
174; 0.9606
175; 0.9606
176; 0.9605
177; 0.9605
178; 0.9605
179; 0.9606
180; 0.9610
181; 0.9611
182; 0.9609
183; 0.9603
184; 0.9611
185; 0.9609
186; 0.9611
187; 0.9609
188; 0.9613
189; 0.9609
190; 0.9608
191; 0.9613
192; 0.9612
193; 0.9613
194; 0.9611
195; 0.9615
196; 0.9610
197; 0.9610
198; 0.9610
199; 0.9613
200; 0.9613
201; 0.9616
202; 0.9613
203; 0.9612
204; 0.9615
205; 0.9616
206; 0.9616
207; 0.9617
208; 0.9613
209; 0.9615
210; 0.9608
211; 0.9617
212; 0.9616
213; 0.9616
214; 0.9614
215; 0.9616
216; 0.9621
217; 0.9617
218; 0.9612
219; 0.9610
220; 0.9618
221; 0.9613
222; 0.9614
223; 0.9619
224; 0.9622
225; 0.9620
226; 0.9618
227; 0.9621
228; 0.9616
229; 0.9621
230; 0.9618
231; 0.9620
232; 0.9616
233; 0.9617
234; 0.9618
235; 0.9623
236; 0.9620
237; 0.9622
238; 0.9617
239; 0.9618
240; 0.9618
241; 0.9614
242; 0.9614
243; 0.9613
244; 0.9619
245; 0.9614
246; 0.9615
247; 0.9615
248; 0.9616
249; 0.9613
250; 0.9613
251; 0.9613
252; 0.9614
253; 0.9619
254; 0.9615
255; 0.9612
256; 0.9618
257; 0.9620
258; 0.9624
259; 0.9623
260; 0.9612
261; 0.9613
262; 0.9611
263; 0.9613
264; 0.9619
265; 0.9623
266; 0.9620
267; 0.9618
268; 0.9615
269; 0.9625
270; 0.9621
271; 0.9621
272; 0.9624
273; 0.9625
274; 0.9615
275; 0.9609
276; 0.9619
277; 0.9622
278; 0.9621
279; 0.9627
280; 0.9617
281; 0.9626
282; 0.9626
283; 0.9622
284; 0.9632
285; 0.9580
286; 0.9605
287; 0.9619
288; 0.9621
289; 0.9630
290; 0.9628
291; 0.9632
292; 0.9620
293; 0.9620
294; 0.9602
295; 0.9615
296; 0.9621
297; 0.9587
298; 0.9572
299; 0.9577
300; 0.9599
301; 0.9595
302; 0.9586
303; 0.9613
304; 0.9620
305; 0.9618
306; 0.9602
307; 0.9608
308; 0.9614
309; 0.9607
310; 0.9613
311; 0.9595
312; 0.9592
313; 0.9601
314; 0.9613
315; 0.9608
316; 0.9599
317; 0.9620
318; 0.9614
319; 0.9624
320; 0.9614
321; 0.9605
322; 0.9615
323; 0.9622
324; 0.9624
325; 0.9616
326; 0.9624
327; 0.9619
328; 0.9623
329; 0.9608
330; 0.9605
331; 0.9615
332; 0.9617
333; 0.9621
334; 0.9627
335; 0.9606
336; 0.9622
337; 0.9612
338; 0.9624
339; 0.9618
340; 0.9614
341; 0.9625
342; 0.9616
343; 0.9593
344; 0.9617
345; 0.9633
346; 0.9628
347; 0.9629
348; 0.9632
349; 0.9595
350; 0.9608
351; 0.9623
352; 0.9595
353; 0.9613
354; 0.9614
355; 0.9624
356; 0.9635
357; 0.9617
358; 0.9631
359; 0.9629
360; 0.9629
361; 0.9627
362; 0.9632
363; 0.9633
364; 0.9631
365; 0.9634
366; 0.9634
367; 0.9639
368; 0.9628
369; 0.9635
370; 0.9638
371; 0.9638
372; 0.9634
373; 0.9638
374; 0.9641
375; 0.9639
376; 0.9640
377; 0.9638
378; 0.9641
379; 0.9641
380; 0.9642
381; 0.9638
382; 0.9643
