1; 0.8272
2; 0.8613
3; 0.8759
4; 0.8835
5; 0.8894
6; 0.8932
7; 0.8979
8; 0.9017
9; 0.9046
10; 0.9070
11; 0.9219
12; 0.9104
13; 0.9249
14; 0.9133
15; 0.9274
16; 0.9155
17; 0.9296
18; 0.9177
19; 0.9322
20; 0.9208
21; 0.9340
22; 0.9223
23; 0.9348
24; 0.9238
25; 0.9373
26; 0.9261
27; 0.9379
28; 0.9274
29; 0.9392
30; 0.9286
31; 0.9411
32; 0.9302
33; 0.9414
34; 0.9315
35; 0.9426
36; 0.9323
37; 0.9432
38; 0.9332
39; 0.9436
40; 0.9341
41; 0.9447
42; 0.9358
43; 0.9453
44; 0.9361
45; 0.9460
46; 0.9370
47; 0.9463
48; 0.9376
49; 0.9472
50; 0.9381
51; 0.9478
52; 0.9386
53; 0.9484
54; 0.9397
55; 0.9486
56; 0.9399
57; 0.9490
58; 0.9403
59; 0.9498
60; 0.9415
61; 0.9498
62; 0.9415
63; 0.9500
64; 0.9418
65; 0.9505
66; 0.9423
67; 0.9513
68; 0.9427
69; 0.9517
70; 0.9431
71; 0.9516
72; 0.9437
73; 0.9517
74; 0.9443
75; 0.9519
76; 0.9454
77; 0.9526
78; 0.9455
79; 0.9528
80; 0.9452
81; 0.9529
82; 0.9460
83; 0.9530
84; 0.9457
85; 0.9538
86; 0.9462
87; 0.9542
88; 0.9463
89; 0.9549
90; 0.9470
91; 0.9548
92; 0.9473
93; 0.9543
94; 0.9473
95; 0.9547
96; 0.9474
97; 0.9548
98; 0.9474
99; 0.9548
100; 0.9484
101; 0.9551
102; 0.9480
103; 0.9560
104; 0.9486
105; 0.9555
106; 0.9481
107; 0.9560
108; 0.9487
109; 0.9562
110; 0.9493
111; 0.9560
112; 0.9495
113; 0.9564
114; 0.9498
115; 0.9567
116; 0.9509
117; 0.9568
118; 0.9506
119; 0.9574
120; 0.9513
121; 0.9579
122; 0.9519
123; 0.9586
124; 0.9521
125; 0.9582
126; 0.9526
127; 0.9583
128; 0.9526
129; 0.9590
130; 0.9529
131; 0.9589
132; 0.9528
133; 0.9592
134; 0.9529
135; 0.9593
136; 0.9528
137; 0.9598
138; 0.9536
139; 0.9595
140; 0.9537
141; 0.9604
142; 0.9540
143; 0.9599
144; 0.9537
145; 0.9601
146; 0.9539
147; 0.9600
148; 0.9538
149; 0.9607
150; 0.9539
151; 0.9608
152; 0.9542
153; 0.9608
154; 0.9537
155; 0.9605
156; 0.9544
157; 0.9604
158; 0.9545
159; 0.9608
160; 0.9547
161; 0.9609
162; 0.9545
163; 0.9607
164; 0.9549
165; 0.9611
166; 0.9546
167; 0.9606
168; 0.9549
169; 0.9608
170; 0.9556
171; 0.9612
172; 0.9550
173; 0.9615
174; 0.9550
175; 0.9609
176; 0.9553
177; 0.9609
178; 0.9552
179; 0.9612
180; 0.9556
181; 0.9614
182; 0.9552
183; 0.9614
184; 0.9557
185; 0.9617
186; 0.9551
187; 0.9615
188; 0.9552
189; 0.9614
190; 0.9554
191; 0.9619
192; 0.9554
193; 0.9619
194; 0.9550
195; 0.9616
196; 0.9554
197; 0.9620
198; 0.9558
199; 0.9622
200; 0.9559
201; 0.9617
202; 0.9569
203; 0.9621
204; 0.9565
205; 0.9621
206; 0.9566
207; 0.9622
208; 0.9564
209; 0.9622
210; 0.9566
211; 0.9626
212; 0.9562
213; 0.9623
214; 0.9567
215; 0.9622
216; 0.9571
217; 0.9625
218; 0.9564
219; 0.9624
220; 0.9570
221; 0.9630
222; 0.9565
223; 0.9631
224; 0.9565
225; 0.9629
226; 0.9565
227; 0.9624
228; 0.9573
229; 0.9630
230; 0.9569
231; 0.9626
232; 0.9565
233; 0.9629
234; 0.9567
235; 0.9625
236; 0.9572
237; 0.9630
238; 0.9562
239; 0.9628
240; 0.9571
241; 0.9631
242; 0.9571
243; 0.9630
244; 0.9572
245; 0.9627
246; 0.9568
247; 0.9626
248; 0.9575
249; 0.9633
250; 0.9562
251; 0.9629
252; 0.9567
253; 0.9632
254; 0.9565
255; 0.9629
256; 0.9575
257; 0.9631
258; 0.9575
259; 0.9633
260; 0.9570
261; 0.9630
262; 0.9574
263; 0.9630
264; 0.9574
265; 0.9634
266; 0.9569
267; 0.9631
268; 0.9571
269; 0.9621
270; 0.9580
271; 0.9633
272; 0.9574
273; 0.9629
274; 0.9569
275; 0.9632
276; 0.9579
277; 0.9631
278; 0.9579
279; 0.9627
280; 0.9578
281; 0.9635
282; 0.9577
283; 0.9635
284; 0.9577
285; 0.9636
286; 0.9576
287; 0.9635
288; 0.9569
289; 0.9632
290; 0.9567
291; 0.9627
292; 0.9570
293; 0.9634
294; 0.9582
295; 0.9634
296; 0.9580
297; 0.9625
298; 0.9572
299; 0.9630
300; 0.9571
301; 0.9626
302; 0.9568
303; 0.9616
304; 0.9572
305; 0.9629
306; 0.9565
307; 0.9618
308; 0.9563
309; 0.9626
310; 0.9568
311; 0.9633
312; 0.9578
313; 0.9633
314; 0.9572
315; 0.9631
316; 0.9579
317; 0.9630
318; 0.9574
319; 0.9632
320; 0.9572
321; 0.9642
322; 0.9581
323; 0.9634
324; 0.9584
325; 0.9643
326; 0.9574
327; 0.9646
328; 0.9552
329; 0.9634
330; 0.9565
331; 0.9629
332; 0.9581
333; 0.9640
334; 0.9578
335; 0.9642
336; 0.9574
337; 0.9637
338; 0.9582
339; 0.9649
340; 0.9584
341; 0.9625
342; 0.9578
343; 0.9629
344; 0.9578
345; 0.9638
346; 0.9582
347; 0.9640
348; 0.9577
349; 0.9646
350; 0.9585
351; 0.9641
352; 0.9587
353; 0.9650
354; 0.9590
355; 0.9644
356; 0.9581
357; 0.9648
358; 0.9587
359; 0.9643
360; 0.9581
361; 0.9637
362; 0.9596
363; 0.9642
364; 0.9594
365; 0.9648
366; 0.9591
367; 0.9645
368; 0.9600
369; 0.9650
370; 0.9584
371; 0.9640
372; 0.9591
373; 0.9650
374; 0.9597
375; 0.9648
376; 0.9592
377; 0.9648
378; 0.9594
379; 0.9649
380; 0.9589
381; 0.9644
382; 0.9606
383; 0.9653
384; 0.9577
385; 0.9652
386; 0.9602
387; 0.9635
388; 0.9599
389; 0.9645
390; 0.9591
391; 0.9654
392; 0.9591
393; 0.9647
394; 0.9595
395; 0.9653
396; 0.9593
397; 0.9647
398; 0.9593
399; 0.9654
400; 0.9593
401; 0.9649
402; 0.9590
403; 0.9649
404; 0.9605
405; 0.9640
406; 0.9595
407; 0.9658
408; 0.9597
409; 0.9656
410; 0.9603
411; 0.9650
412; 0.9601
413; 0.9646
414; 0.9600
415; 0.9650
416; 0.9599
417; 0.9655
418; 0.9608
419; 0.9656
420; 0.9605
421; 0.9659
422; 0.9609
423; 0.9656
424; 0.9602
425; 0.9654
426; 0.9609
427; 0.9652
428; 0.9608
429; 0.9662
430; 0.9602
431; 0.9662
432; 0.9605
433; 0.9660
434; 0.9600
435; 0.9657
436; 0.9603
437; 0.9647
438; 0.9580
439; 0.9658
440; 0.9571
441; 0.9639
442; 0.9603
443; 0.9654
444; 0.9603
445; 0.9647
446; 0.9592
447; 0.9663
448; 0.9608
449; 0.9658
450; 0.9592
451; 0.9648
452; 0.9607
453; 0.9635
454; 0.9601
455; 0.9654
456; 0.9601
457; 0.9661
458; 0.9597
459; 0.9657
460; 0.9611
461; 0.9657
462; 0.9605
463; 0.9654
464; 0.9613
465; 0.9654
466; 0.9608
467; 0.9661
468; 0.9617
469; 0.9662
470; 0.9606
471; 0.9666
472; 0.9605
473; 0.9661
474; 0.9602
475; 0.9660
476; 0.9601
477; 0.9662
478; 0.9607
479; 0.9662
480; 0.9609
481; 0.9667
482; 0.9614
483; 0.9666
484; 0.9612
485; 0.9660
486; 0.9613
487; 0.9667
488; 0.9605
489; 0.9657
490; 0.9579
491; 0.9661
492; 0.9613
493; 0.9654
494; 0.9613
495; 0.9663
496; 0.9601
497; 0.9660
498; 0.9606
499; 0.9668
500; 0.9603
